id,sponsor,venue,place,city/town,state/country,physical_description,occasion,notes,call_number,date,location,currency,currency_symbol,status,page_count,dish_count
25610,MICHIGAN SOCIETY OF THE SONS OF THE AMERICAN REVOLUTION,PAT;,"DETROIT, MI",DETROIT,MI,BOOKLET; ILLUS; COL; 5.75X7.5;,,"INCLUDES WINES SERVED WITH INDIVIDUAL COURSES; TOASTS; LIBERTY BELL & WARSHIPS ON COVER, SEAL ON BACK COVER; SILK RIBBON ATTACHMENT;",1897-129,1897-04-23,Michigan Society Of The Sons Of The American Revolution,,,complete,8,25
25612,AMERICAN CHAMBER OF COMMERCE,PROF;,,,,FOLDER; ILLUS; 5.25 X 4;,PATRIOTIC HOLIDAY;,GOLD PRINT; FLAGS; WINES; FRENCH; POSSIBLE A PLACE CARD AS WELL AS A MENU;,1898-216,1898-07-04,American Chamber Of Commerce,,,complete,2,26
25614,BOWDOIN COLLEGE,EDUCATIONAL;,"BRUNSWICK, ME",BRUNSWICK,ME,BROADSIDE; 5X8;,RITE (COMMENCEMENT);,,1880-013,1880-01-01,Bowdoin College,,,complete,2,49
25621,DE KEYSER'S ROYAL HOTEL,COMMERCIAL,"LONDON, ENGLAND",LONDON,ENGLAND,FOLDER; ILLUS; 5 X 4.25;,,ILLUS OF HOTEL; INFORMATION ABOUT HOTEL IN FRENCH AND GERMAN; INFORMATION ABOUT TRANSPORTATION AND COMMUNICATIONS; BLUE TASSELS; FRENCH;,1891-080,1891-01-01,De Keyser's Royal Hotel,,,complete,12,26
25631,NORTHPORT YACHT CLUB,SOC;,"NEW YORK, NY",NEW YORK,NY,CARD; ILLUS; COL; 3.5X7;,ANNIVERSARY;,DECORATIVE BORDER;,1901-363,1901-02-14,Northport Yacht Club,,,complete,2,18
25632,ARION SOCIETY,PROF(?);,PENNSYLVANIA RAILROAD DINING CARS EN ROUTE NEW YORK TO CHICAGO,PENNSYLVANIA RAILROAD DINING CARS EN ROUTE NEW YORK TO CHICAGO,,CARD;4.5 X.6.5;,,INFORMATION ABOUT THE EVENT HADWRITTEN;,1899-540,1899-08-01,Arion Society,,,complete,2,29
25644,HILDRETH TARNISH CO.?,PRO;,"ATLANTIC CITY, NJ",ATLANTIC CITY,NJ,CARD;,ANNIVERSARY(?);,COCKTAILS AND WINES LISTED; SPONSOR HANDWRITTEN SOMEWHAT ILLEGIBLY;,1907-892,1907-10-17,Hildreth Tarnish Co.?,,,complete,2,18
25645,BARNEY MERRY LODGE NO. 29,SOC;,"PROVIDENCE, RI",PROVIDENCE,RI,FOLDER; ILLUS; 3.5 X 4.75;,OTHER (ANNIV?),MASONIC SYMBOL ON COVER;,1893-080,1892-06-29,Barney Merry Lodge No. 29,,,complete,4,12
25655,CAPTAIN NATHAN APPLETON,SOC;,"BOSTON, MA",BOSTON,MA,CARD; 4X6.5;,COMPLIMENTARY/TESTIMONIAL,MENU HANDWRITTEN; SPON AND EVNT NOTED BY FEB;,1905-776,1905-10-23,Captain Nathan Appleton,,,complete,2,12
25662,ST. MARTIN'S LODGE NO.2455,RELIG;,"LONDON,ENGLAND",LONDON,ENGLAND,CARD;ILLUS;COL;5X8;,?,MENU IN FRENCH;,1897-320,1897-11-24,St. Martin's Lodge No.2455,,,complete,3,17
25665,MONTEREY HOTEL,COMMERCIAL,"ATLANTIC CITY, NJ",ATLANTIC CITY,NJ,BROADSIDE;ILLUS;5X7;,PATRIOTIC HOLIDAY.HOLIDAY,,1891-074,1891-07-04,Monterey Hotel,,,complete,2,32
25672,Louis Sherry,COMMERCIAL,"NEW YORK, NY",NEW YORK,NY,CARD; 3.75X6.5;,,FRENCH MENU; LS LOGO;,1900-734,1900-02-04,Louis Sherry,,,complete,2,14
25673,BUSHWICK CLUB,SOC;,"BROOKLYN, NY",BROOKLYN,NY,BOOKLET; ILLUS; COL; 5.5 X 6.75;,COMPLIMENTARY/TESTIMONIAL,"WINES; TOASTS; SEATING PLAN; RED, WHITE AND BLUE FLAG; PAINTING OF LIEUT. CLAUS ON HORSEBACK;",1898-278,1898-10-06,Bushwick Club,,,complete,12,37
25681,NORTH RIVER STEAMBOAT CO.,COM,"NEW YORK, NY",NEW YORK,NY,BOOKLET; ILL; 5.25X6.75,,"INNER MENU ATTACHED TO OUTER CARDS BY METAL PINS,COLORED SCENE ON CARD ATTACHED TO FRONT COVER",1889-018,1889-02-05,North River Steamboat Co.,,,complete,8,14
25686,LOS REPRESEMTAMTES DOPLOMATICOS DE LAS REPUBLICAS DE CENTRO AMERICA,GOVT;,"WASHINGTON, D.C.",WASHINGTON,D.C.,FOLDER; ILLUS; COL; 6 X 9;,COMPLIMENTARY/TESTIMONIAL,COCKTAILS AND WINES LISTED; MENU IN ENGLISH; FLAGS;,1907-969,1907-11-14,Los Represemtamtes Doplomaticos De Las Republicas De Centro America,,,complete,4,22
25688,BALMORAL HOTEL,COMMERCIAL,"NEW YORK, NY",NEW YORK,NY,BROADSIDE; ILLUS; COL; 3.75 X 6;,RELIG. HOLIDAY,,1899-871,1899-12-25,Balmoral Hotel,,,complete,2,34
25696,SANITARIUM HOTEL,COMMERCIAL,"BANFF,ME",BANFF,ME,FOLDER; ILL; COL; 5X7.5;,DAILY;,PRICED WINE LIST; PRINTED FORM WITH ROOM FOR HANDWRITTEN DATE AND MENU ITEMS; MEAL HOURS LISTED;,1893-109,1893-10-04,Sanitarium Hotel,Dollars,$,complete,4,55
25701,NEWSPAPER FRIENDS OF MR. JOHN T. MCCALL,PROF;,SHANLEY'S,SHANLEY'S,,FOLDER; ILLUS; 6X8.5;,ANNIVERSARY;,WINES LISTED WITH COURSE; PHOTO OF MR. MCCALL ON FRONT OF MENU;,1905-937,1905-12-04,Newspaper Friends Of Mr. John T. Mccall,,,complete,4,20
25707,PHI CHAPTER ASSOCIATION OF ZETA PSI,GREEK LETTER (FRATERNITY OR SORORITY),,,,CARD;ILL;COL;4.5X7;,,ZETA PSI EMBLEM ILLUSTRATED;TOASTS;,1899-821,1899-12-12,Phi Chapter Association Of Zeta Psi,,,complete,2,21
25710,YOUNG PEOPLE'S PROHIBITION LEAGUES OF NY & NJ,SOC;,"NEW YORK, NY",NEW YORK,NY,FOLDER; 4.5 X 6.5;,COMPLIMENTARY/TESTIMONIAL,PROGRAM INCLUDED,1899-620,1899-10-14,Young People's Prohibition Leagues Of Ny & Nj,,,complete,4,22
25712,HOTEL WINDERMERE,COMMERCIAL,"CHICAGO, IL",CHICAGO,IL,BOOKLET;ILLUS;4.75X5.75;,SECULAR HOLIDAY;,,1897-331,1897-11-25,Hotel Windermere,,,complete,4,41
25714,CORTLAND COUNTY SOCIETY OF NEW YORK CITY,SOC;,HOTEL ASTOR,HOTEL ASTOR,,FOLDER; ILLUS; 5.5X7;,ANNIVERSARY;,"MENU IN FRENCH; PHOTO OF RIVER STREET, MARATHON; PROGRAM, OFFICERS, COMMITTEES LISTED;",1905-354,1905-05-03,Cortland County Society Of New York City,,,complete,12,18
25717,CITIZENS OF NEW YORK,POL;,DELMONICO'S,DELMONICO'S,,BOOKLET; ILLUS; 4.5 x 6.5;,COMPLIMENTARY/TESTIMONIAL,"BOOKLET COVERED IN SILK; GOLD EAGLE ON COVER; HANDPAINTED FLOWER ON BACK; FRENCH, WINES WITH EACH COURSE; INCLUDES COMMITTEE LIST AND GUEST LIST",1881-010,1881-02-11,Citizens Of New York,,,complete,13,36
25735,NORDDEUTSCHER LLOYD--BREMEN-AMERICA,COM.;,STEAMSHIP,STEAMSHIP,,FOLDER; ILLUS IN COLOR;6.75 X 10;,DINNER,MENU HANDWRITTEN IN GERMAN;,1888-064,1888-09-27,Norddeutscher Lloyd  Bremen America,,,complete,4,11
25736,FARRAGUET HOUSE,COMMERCIAL,?,,,BROADSIDE; ILLUS;4.25X8.75;,DAILY,,1905-689,1905-09-05,Farragut House,,,complete,2,44
25738,BROOKLYN DAILY EAGLE STAFF,PROF;,"BROOKLYN, NY",BROOKLYN,NY,FOLDER; ILLUS; COL; 5X6.5;,COMPLIMENTARY/TESTIMONIAL,"LISTS WINES SERVED WITH INDIVIDUAL COURSES; TOASTS INCLUDED; DRAWINGS OF SOLDIER, HORSE & USA FLAG;",1898-257,1898-09-15,Brooklyn Daily Eagle Staff,,,complete,4,20
25752,AALCAZAR HOTEL,COM,"ST.AAUGUSTINE,FL",ST.AAUGUSTINE,FL,BROADSIDE; HPTEL EMBLEM; 5 X 9;,,,1901-629,1901-03-10,Aalcazar Hotel,,,complete,2,51
25754,LAWRENCE R. KERR,COMM;,",NY",,NY,CARD; 4/5X6/75;,SUNDAY DINNER;,,1893-105,1893-09-03,Lawrence R. Kerr,,,complete,2,28
25761,PULLMAN VESTIBULED TRAIN,COMMERCIAL,PULLMAN CAR,PULLMAN CAR,,CARD; 4.4 X 6.75;,COMPLIMENTARY/TESTIMONIAL,DARK BLUE PRINT; GOLD BORDER;,1897-213,1897-06-05,Pullman Vestibuled Train,,,complete,2,22
25762,CINCINNATI MEMBERS,COMMERCIAL,SINTON HOTEL,SINTON HOTEL,,FOLDER; COL; 4.25X7;,ANNIVERSARY;,MENU IN FRENCH; LISTS MARTINI COCKTAILS AND WINES SERVED WITH INDIVIDUAL COURSES;,1907-638,1907-06-27,Cincinnati Members,,,complete,4,25
25765,IRVING CLUB,SOC;,"NEW YORK, NY",NEW YORK,NY,CARD; ILLUS; 4.25X7;,(SOCIAL),BLACK AND WHITE DRAWINGS [WASHINGTON IRVING'S HOUSE?]; FRENCH;,1888-031,1888-04-03,Irving Club,,,complete,1,23
25769,LAKE HOUSE,,"CHICAGO, IL",CHICAGO,IL,BROADSIDE,,INCLUDES WINE LIST,1854-006,1854-06-11,Lake House,Dollars,$,complete,2,109
25772,BELVEDERE,GOVT;,"BENGAL, INDIA",BENGAL,INDIA,FOLDER; ILLUS; 3.5 X 4.75;,,"MENU IN FRENCH; MUSIC; ILLUSTRATION OF BUILDING; PENCILED NOTATION MAY SAY ""GOVERNOR OF BENGAL;""",1906-023,1906-01-07,Belvedere,,,complete,4,11
25777,LA CLEMENTE AMITIE COSMOPOLITE 410 F.& A.M.,SOC;,"NEW YORK, NY",NEW YORK,NY,BROADSIDE; ILLUS;3.5X6;,ANNIVERSARY;,WINES INCLUDED;,1907-976,1907-11-17,La  Clemente Amitie Cosmopolite 410 F.& A.M.,,,complete,2,21
25781,NEW YORK YACHT CLUB,SOC;,"NEW YORK, NY",NEW YORK,NY,BROADSIDE; ILLUS; COL; 4.25X7;,OTHER (OPENING EVENT);,[EVENT INFO SUPPLIED BY FEB ON BACK OF MENU]; CLUB INSIGNIA & MOTTO AT TOP OF MENU;,1901-108,1901-01-17,New York Yacht Club,,,complete,2,12
25790,POLICE OR FIRE DEPARTMENT?,GOV'T,"NEW YORK, NY",NEW YORK,NY,CARD; ILLUS; 4.5 X 7;,OTHER (SOC?);,COOK HOLDING LOBSTER; GRAPES;,1894-017,1894-01-29,Police Or Fire Department?,,,complete,2,21
25791,FREINDS OF WILLIAM CLAUSS,SOC;,"CINCINNATI, OH",CINCINNATI,OH,CARD; COL; ILLUS; 11/25 X 4/25;,COMPLIMENTARY/TESTIMONIAL,"MARTINIS AND WINES IWITH EACH COURSE; GRAY STOCK, PINK VELOUR CARNATIONS;",1908-106,1908-02-01,Freinds Of William Clauss,,,complete,2,22
25794,ST. DAVID'S SOCIETY OF THE STATE OF NEW YORK,PATR;,WESTMINSTER HOTEL,WESTMINSTER HOTEL,,FOLDER; COL; 4.5X6.25;,SOC;,BLUE PINTED IN RED; WELSH; TOASTS; HANDWRITTEN NAMES OF SPEAKERS;,1890-043,1890-03-01,St. David's Society Of The State Of New York,,,complete,4,26
25795,FRIENDS OF MR. JOSEPH B.WITMAN,SOC;,"BROOKLYN, NY",BROOKLYN,NY,BOOKLET;COL; PHOTO OF GUEST; 6.25X9;,COMPLIMENTARY/TESTIMONIAL,LIST OF TOASTS & PARTICIPANTS INCLUDED;,1905-316,1905-04-27,Friends Of Mr. Joseph B.Witman,,,complete,8,21
25796,COMMITTEE ON POLITICAL REFORM,POL;,UNION LEAGUE CLUB,UNION LEAGUE CLUB,,FOLDER; COL; 6.25 X 9;,OTHER (SOC);,FRENCH; WINES; QUOTES; DECORATIVE DRAWINGS; RED PRINT;,1899-008,1899-01-04,Committee On Political Reform,,,complete,4,19
25798,UNIVERSITY OF THE CITY OF NEW YORK,EDUC;,DELMONICO'S,DELMONICO'S,,FOL; 6.5 x 9.5;,OTHER (ALUMNI REUNION);,"DETACHED LARGE CARDBOARDS; FRENCH; INCLUDES PRICED WINE LIST; PROGRAM INCLUDES TOASTS, MUSIC BY UNIVERSITY QUARTETTE, SHORT TALKS; LIST OF ALUMNI ASSOCIATION OFFICERS",1888-011,1888-01-25,University Of The City Of New York,Dollars,$,complete,5,52
25801,TEMPLE CLUB FOURTH MASONIC DISTRICT,SOC;,"NEW YORK, NY",NEW YORK,NY,FOLDER; ILLUS; COL; 6 X 45;,ANNIVERSARY;,WINES WITH EACH COURSE; TAN STOCK; B&W DRAWING OF WOMEN AND MAN HAVING TEA;,1901-189,1901-01-26,Temple Club (Fourth Masonic District),,,complete,4,24
25802,UNIVERSAL FOOD AND COOKERY ASSOCIATION NORTH OF ENGLAND BRANCH,PROF;,", ENGLAND",,ENGLAND,FOLDER; ILLUS; COL; 4.25X6.25;,ANNIVERSARY;,MENU IN FRENCH; TOASTS LISTED;,1906-924,1906-12-10,Universal Food And Cookery Association (North Of England Branch),,,complete,4,14
25803,PULLMAN COMPANY,COM,EN ROUTE FROM NY TO PHILADELPHIA,EN ROUTE FROM NY TO PHILADELPHIA,,BROADSHEET; 5.25 X 7;,,WINE LIST ON BACK;,1901-733,1901-03-23,Pullman Company,Dollars,$,under review,2,42
25804,THE DILETTANTI SOCIETY,SOC,"LONDON,ENGLAND",LONDON,ENGLAND,CARD; ILL; 4X7,,"FRENCH MENU; LONDON, ENG. WRITTEN BY HAND",1891-048,1891-05-03,The Dilettanti Society,,,complete,2,28
25805,Auditorium Hotel,COMMERCIAL,"CHICAGO, IL",CHICAGO,IL,BROADSIDE;ILLUS;COL;5.5X7;,,FRENCH MENU;WINES LISTED,1891-064,1891-05-28,Auditorium Hotel,,,complete,2,28
25812,RICHMOND BOROUGH FRIENDS OF NICHOLAS MULLER,SOC;,"NEW YORK, NY",NEW YORK,NY,FOLDER; ILLUS; 5 X 8;,COMPLIMENTARY/TESTIMONIAL,"PHOTO OF NICHOLAS MULLER; FLAG, FRENCH; WINES; TOASTS;",1898-186,1898-05-21,Richmond Borough Friends Of Nicholas Muller,,,complete,4,39
25820,MEDICAL SOCIETIES OF MIDWEST,PROF;,"CHICAGO, IL",CHICAGO,IL,BOOKLET; ILLUS; 6 X 7.25;,COMPLIMENTARY/TESTIMONIAL,COCKTAILS AND WINES LISTED; PHOTO OF NICHOLAS SENN; MUSIC;,1905-831,1905-11-11,Medical Societies Of Midwest,,,complete,8,15
25823,CAFE BRAUER,COMMERCIAL,"CHICAGO, IL",CHICAGO,IL,FOLDER; 3.75 X 10.5;,,PRICED MENU;,1900-696,1900-02-02,Cafe Brauer,Dollars,$,complete,4,181
25824,MASONIC CLUB,SOC;,",NY",,NY,BROADSIDE;GOLD EMBLEM;4.25X7;,COMPLIMENTARY/TESTIMONIAL,WINES LISTED;,1906-433,1906-05-01,Masonic Club,,,complete,2,25
25829,OLYMPIC CLUB,SOC;,"NEW YORK, NY",NEW YORK,NY,FOLDER; ILLUS; COL; 3.6X6.25;,ANNIVERSARY;,INCLUDES MARTINI AND WINE LIST; DINNER AND ENTERTAINMENT COMMITTEE LISTED; PARTICIPANTS LISTED IN SEATING PLAN ARRANGMENT; CLUB SEAL ON COVER;,1906-953,1906-12-17,Olympic Club,,,complete,6,21
25843,THE MERCHANT'S CLUB OF CHICAGO,PROF;,"CHICAGO, IL",CHICAGO,IL,BOOKLET; ILLUS; COL; 6.5 X 8.25;,COMPLIMENTARY/TESTIMONIAL,CROSSED AMERICAN AND CHINESE(?) FLAGS;,1905-826,1905-11-11,The Merchant's Club Of Chicago,,,complete,16,14
25849,HEADQUARTERS NINTH U.S. CAVALRY OFFICER'S MESS,MIL;,"MANILA, PHILIPPINES",MANILA,PHILIPPINES,BROADSIDE; 5 X 7;,RELIGIOUS HOLIDAY,TOASTS; MUSICAL PROGRAM GLUED TO BACK OF MENU;  NAME MAJOR S.T. ARMSTRONG AND PLACE INDICATED BY FEB;,1900-5142,1900-12-25,Headquarters Ninth U.S. Cavalry Officer's Mess,,,complete,2,21
25850,NEW YORK LIBRARY CLUB,PROF;,"NEW YORK, NY",NEW YORK,NY,FOLDER;ILLUS;COL;6.25X9,ANNIVERSARY;,EACH COURSE FOLLOWED BY A POEM; ALL SPEAKERS LISTED;,1905-315,1905-04-27,New York Library Club,,,complete,4,13
25853,VETERABOS DE LA INDEPENDENCIA,PATR;,"HAVANA, CUBA",HAVANA,CUBA,CARD; 4.5 X 7.25;,ANNIVERSARY;,WINES LISTED; MENU IN FRNCH; EMBOSSED CREST;,1905-742,1905-01-10,Veterabos De La Independencia,,,complete,2,11
25859,CLOVER CLUB OF PHILADELPHIA,SOCIAL,,,,BOOKLET ILLUS; COL;6X8.25;,,"ALL WINES &LIQUORS LISTED,ALL MEMBERS LISTED;",1891-069,1891-06-18,Clover Club Of Philadelphia,,,complete,12,28
25866,CHELSEA EXCHANGE BANK,PROF;,"SHANLEY'S,NY",SHANLEY'S,NY,BOOKLET;PHOTO OF BANK; COL; 3.25X5.75;,ANNIVERSARY;,"MENU IN FORM OF BANKBOOK; LEATHER COVER;LIST OF SPEAKERS, OFFICERS,& DIRECTORS INCLUDED;",1905-318,1905-04-29,Chelsea Exchange Bank,,,complete,8,29
25867,AVON SOCIETY,,,,,CARD; 4X6;,,FRENCH; BLACK PRINT; GOLD DECORATION; TOASTS;,1888-025,1888-03-08,Avon Society,,,complete,2,21
25869,W.W.ASTOR,,"NEW YORK, NY",NEW YORK,NY,FOLDER; ILL; 5.5X7.75,,"WINES LISTED WITH COURSE; FRONT COVER ILLUSTRATED;HANDWRITTEN ""MR. W.W.ASTOR GAVE A FINE DINNER LAST EVENING TO A NUMBER OF HIS FELLOW COUNTRYMEN WHO HAVE CHARGE OF THE PRELIMINARIES OF THE WORLD'S FAIR. MENU DONE BY TIFFANY;",1889-077,1889-10-09,W.W.Astor,,,complete,4,24
25873,N.A.P.D.,SOC(?);,"WASHINGTON, D.C.",WASHINGTON,D.C.,FOLDER; COL; 5 X 7.25;,ANNIVERSARY (?);,COCKTAILS AND WINES; LITERARY QUOTES;TOASTS;,1906-466,1906-05-15,N.A.P.D.,,,complete,4,25
25884,AMERICAN MEDICAL ASSOCIATION,PROF;,"ATLANTIC CITY, NJ",ATLANTIC CITY,NJ,CARD; 4 X 6;,ANNIVERSARY;,WINES LOSTED;,1907-571,1907-06-07,American Medical Association,,,complete,2,20
25886,KEYSTONE CONSISTORY,SOC;,"SCRANTON, PA",SCRANTON,PA,FOLDER; 6.5 X 10;,,,1906-510,1906-06-05,Keystone  Consistory,,,complete,4,21
25892,MR. S.M.FELTON,SOC;,"ST.LOUIS, MO",ST. LOUIS,MO,FOLDER; ILLUS; 4.25 X 6.5;,COMPLIMENTARY/TESTIMONIAL,WINES LISTED FOR EACH COURSE;,1901-500,1901-02-25,Mr. S.M.Felton,,,complete,4,31
25898,MAYER,SOC;,"CINCINNATI, OH",CINCINNATI,OH,CIRCULAR ENGRAVED BROADSIDE;5.5X5.5;,WEDDING BANQUET,MENU IN FRENCH;LIST OF WINES & CHAMPAGNES FOR EACH COURSE;,1892-121,1892-10-17,Mayer,,,complete,2,23
25905,ROYAL SCOTS LOTHIAN REGIMENT,MIL;,"LONDON,ENGLAND",LONDON,ENGLAND,FOLDER; ILLUS;4X6.25;,ANNUAL;,MENU IN FRENCH; WINES LISTED;,1906-523,1906-06-15,Royal Scots (Lothian Regiment),,,complete,4,30
25906,DEER PARK HOTEL,COMMERCIAL,"DEER PARK,MD",DEER PARK,MD,CARD;ILL;COL;5X7;,,,1899-498,1899-07-04,Deer Park Hotel,,,complete,2,46
25911,BROOKLYN COLLEGE OF PHARMACY ALUMNI ASSOCIATION,PRO;,"NEW YORK, NY",NEW YORK,NY,CARD; ILLUS; 4.25 X 6.75;,ANNIVERSARY;,FRENCH; FLAG;,1899-168,1899-02-08,Brooklyn College Of Pharmacy Alumni Association,,,complete,2,22
25914,TYPOTHETAE OF THE CITY OF NEW YORK,PROF;,HOFFMAN HOUSE,HOFFMAN HOUSE,,FOLDER; ILLUS; 4.75 X 7;,ANNIVERSARY;,FRENCH; ELABORATE TYPE FACE; CREST;,1897-016,1897-01-16,Typothetae Of The City Of New York,,,complete,4,24
25918,MASSACHUSETTS SOCIETY OF THE SONS OF THE AMERICAN REVOLUTION,PATR,"BOSTON,MA",BOSTON,MA,FOLDER; ILL; 5X5.75,ANNUAL DINNER,ILLUSTRATED ON FRONT AND BACK COVERS,1889-059,1889-06-17,Massachusetts Society Of The Sons Of The American Revolution,,,complete,4,25
25923,ORPHEUS MASQUERADE,COMMERCIAL,"BUFFALO, NY",BUFFALO,NY,FOLDER; COL; ILLUS; 4.75 X 6.5;,,PRICED MENU; BUFF STOCK; ILLUSTRATION OF JESTER;,1907-171,1907-02-04,Orpheus Masquerade,Dollars,$,complete,4,43
25925,CHICAGO AUTOMOBILE SHOW,PROF;,"CHICAGO, IL",CHICAGO,IL,BROADSIDE; COL; 4.25X8;,ANNIVERSARY;,WINES INCLUDED;,1906-127,1906-02-06,Chicago Automobile Show,,,complete,2,16
25926,BERKSHIRE SOCIETY OF NY,SOC;,"ST. DENIS HOTEL, BWAY & 11 ST. NY",NEW YORK,NY,FOLDER; ILLUS; COL; 4.75 X 7.5;,ANNUAL,AFTER DINNER PROGRAM INCLUDED;,1899-188,1899-02-17,Berkshire Society Of Ny,,,complete,4,20
25931,THE J. SPENCER TURNER CO.,PROF;,"NEW YORK, NY",NEW YORK,NY,FOLDER; 5X8;,ANNIVERSARY;,WINES LISTED; COVER AND BACK ARE TOTALLY PLAIN;,1907-104,1907-01-18,The J. Spencer Turner Co.,,,complete,8,28
25932,COLLEGE OF THE CITY OF NEW YORK,(EDUCATIONAL),"NEW YORK, NY",NEW YORK,NY,CARD; 5 X 7;,COMPL.,HONORING PROFS. A.WERNER AND A.G.COMPTON;,1882-017,1882-11-18,College Of The City Of New York,,,complete,2,17
25954,FRANK JONES BREWING CO.,COMMERCIAL,"PORTSMOUTH,NH",PORTSMOUTH,NH,FOLDER;ILL;4.5X7;,COMPLIMENTARY/TESTIMONIAL,,1899-574,1899-09-18,Frank Jones Brewing Co.,,,complete,4,28
25958,VEREIN FREUNDSCHAFT FRIENDSHIP CLUB?,SOC;,,,,CARD; ILLUS; COLOR;,,GERMAN; GOLD LOBSTER; GREEN CRAB; WINES;,1888-089,1888-12-29,Verein Freundschaft (Friendship Club?),,,complete,2,28
25959,MEDINAH TEMPLE,SOC;,"CHICAGO, IL",CHICAGO,IL,FOLDER; ILLUS; 5 X 5;,ANNIVERSARY (?);,B&W DRAUINGS OF ARAB SCENE;,1907-853,1907-09-28,Medinah Temple,,,complete,2,17
25970,HOTEL KENMORE,COMMERCIAL,"FAR ROCKAWAY,NY",FAR ROCKAWAY,NY,FOLDER;ILL;COL;4.5X6.5;,FOURTH OF JULY DINNER;,,1899-495,1899-07-04,Hotel Kenmore,,,complete,4,23
25983,EROFFNUNGS-HEIER DER BERGFAHRT IN TIROL,SOM;,"HAMBURG, GERMANY",HAMBURG,GERMANY,FOLDER; COL; ILLUS; 7 X 7.25;,OTHER (SOC);,"GERMAN; CREST; ORNAMENTAL BORDER, RED AND BLACK PRINT; MUSICAL PROGRAM; SEEMS TO BE AN ANNOUNCEMENT OF MOUNTAIN TRIPS IN THE TIROL;",1899-435,1899-05-20,Eroffnungs Heier  Der Bergfahrt In Tirol,,,complete,4,11
25990,VETERAN CORPS OF ARTILLERY-MILITARY SOCIETY OF THE WAR OF 1812,PATR;,"NEW YORK, NY",NEW YORK,NY,BROADSIDE; ILLUS; COL; 5 X 8;,ANNUAL,,1898-033,1898-01-17,Veteran Corps Of Artillery Military Society Of The War Of 1812,,,complete,2,26
25994,THE JACKSON,COMMERCIAL,"CHICAGO, IL",CHICAGO,IL,FOLDER'ILLUS; COL;5.5 X 7;,SECULAR HOLIDAY. HOLIDAY,,1895-198,1895-11-28,The Jackson,,,complete,4,33
25996,THE NATIONAL BOARD OF TRADE,GOVT;,"WASHINGTON, D.C.",WASHINGTON,D.C.,FOLDER; ILLUS; 4X7;,ANNIVERSARY;,"WINES LISTED; GUESTS, OFFICERS AND MANAGERS LISTED;",1906-057,1906-01-17,The National Board Of Trade,,,complete,4,25
26000,THE MCKINLEY LEAGUE STATE OF NEW YORK,POL;,WAGNER PALACE CAR CO.ON ROUTE TO ST.LOUIS,WAGNER PALACE CAR CO.ON ROUTE TO ST.LOUIS,,CARD;ILLUS;4.5X7.25,,PAID WINE LIST;,1896-130,1896-06-13,The Mckinley League State Of New York,Dollars,$,complete,2,55
26004,CHRISTIAN HELENA,,,,,CARD; ILL; 4X5,,"YEAR WRITTEN BY HAND,RAISED ILLUSTRATION OF BIRD, RAISED CROWN OVER LETTERING CHRISTIAN HELENA",1886-027,1886-06-10,Christian Helena,,,complete,2,14
26005,AMERICAN CLUB THE,SOC;,"MEXICO CITY, MEXICO",MEXICO CITY,MEXICO,FOLDER; COL; 5 X 7.5;,COMPLIMENTARY/TESTIMONIAL,WINES WITH EACH COURSE; PINK STOCK;,1905-407,1905-05-20,American Club; The,,,complete,4,22
26006,A.M. SWEET & SON HOTEL & RESTAURANT,COMMERCIAL,"NEW YORK, NY",NEW YORK,NY,FOLDER; ILLUS; 7X11.5:,OTHER (DAILY MENU);,"""NOTICE-IT IS UNNECESSARY TO FEE THE WAITER. IF YOU CANNOT GET PROPERALY SERVED WITHOUT DOING SO, PLEASE MAKE MENTION OF IT TO THE CASHIER;"" ""CIGARETTE SMOKING STRICTLY PROHIBITED AT TABLES;"" INCLUDES PRICED WINE & LIQUOR LIST; DECORATIVE BORDER;",1900-169,1900-01-11,A.M. Sweet & Son Hotel & Restaurant,Dollars,$,complete,3,313
26011,DOBBELSKRUE POSTDAMPSKIBET,COMMERCIAL,"ON BOARD ""C.F. TIETGEN""","ON BOARD ""C.F. TIETGEN""",,FOLDER; ILLUS; COL; 4X6.25;,,MENU IN DANISH AND ENGLISH; MUSIKPROGRAM INCLUDED; SHIPPING SEAL SURROUNDED BY FOREIGN FLAGS ON COVER;,1907-367,1907-04-11,Dobbelskrue Postdampskibet,,,complete,4,16
26012,THE BOOK TRADE,PROF;,"NEW YORK, NY",NEW YORK,NY,FOLDER; ILLUS; COL; 5.5X7.5;,COMPLIMENTARY/TESTIMONIAL,ALL WINES & LIQUORS LISTED;,1895-071,1895-04-15,The Book Trade,,,complete,4,20
26016,PRINCE AND PRINCESS OF WALES,GOVT;,"BOMBAY, INDIA",BOMBAY,INDIA,CARD; 3.5 X 5.5;,COMPLIMENTARY/TESTIMONIAL,MENU IN FRENCH; CREST;,1905-825,1905-11-11,Prince And Princess Of Wales,,,complete,2,11
26033,ENRICO CARUSO OF THE METROPOLITAN OPERA HOUSE,PROF;,"NEW YORK, NY",NEW YORK,NY,FOLDER; ILLUS; 5X8;,COMPLIMENTARY/TESTIMONIAL,WINES LISTED; MENU IN FRENCH; PHOTO OF PUCCINI ON COVER;,1907-269,1907-02-25,Enrico Caruso Of The Metropolitan Opera House,,,complete,8,12
26039,GESANG-VEREINS,SOC;,"NEWARK, NJ",NEWARK,NJ,CARD;6.75X4.25,ANNIVERSARY;,PRICED WINE LIST;,1896-230,1896-12-03,Gesang Vereins,Dollars,$,complete,2,38
